model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
qwen2.5-coder:32b,no_review,crn-006891,2362,737,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004885,1449,225,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005186,2460,388,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009505,2352,412,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003656,1919,383,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011548,2117,427,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002625,2408,485,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012823,1811,273,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011359,2182,623,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012154,2044,489,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012862,1970,536,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000127,2463,244,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006368,2035,527,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004384,2294,330,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011683,1772,408,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009493,2258,626,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008071,2442,324,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005428,2477,377,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007971,1525,493,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004898,2045,316,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000363,868,226,unclosed_code_fence,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-014898,2289,455,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010760,2227,403,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003192,2320,258,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000302,2059,378,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001092,1852,240,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012765,2189,371,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004251,2219,274,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006776,2003,295,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001570,179,178,unclosed_code_fence,no_code_fence_used_raw_text,
qwen2.5-coder:32b,no_review,crn-004313,2172,312,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007612,2207,456,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003976,1965,249,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004168,1913,604,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010789,2314,248,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003724,1756,331,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014524,2182,374,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004094,1714,341,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010282,2087,606,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002591,2030,339,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007070,1806,533,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000961,2219,316,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005162,2102,417,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011757,2151,301,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010603,2222,256,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000546,1904,464,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006561,1718,185,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011039,2166,359,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010662,2251,293,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011626,1868,293,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014801,2150,445,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014537,1819,476,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012179,2599,605,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009719,2157,572,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007551,3069,374,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005540,1959,493,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009895,2042,311,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010284,1778,296,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007917,2564,235,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005076,2100,347,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009248,2116,496,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005653,1815,381,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000050,2664,329,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008695,2465,350,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008664,1913,289,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012334,2302,210,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005687,2427,654,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009315,2036,555,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014140,2000,262,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001597,2466,449,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001920,2052,465,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002141,2195,411,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009127,2311,420,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013150,1018,1017,unclosed_code_fence,no_code_fence_used_raw_text,
qwen2.5-coder:32b,no_review,crn-008297,2699,308,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013333,1963,366,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004707,2435,451,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004321,1934,462,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013024,1774,480,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003879,2301,300,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007397,1822,860,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007678,2415,614,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014020,2292,591,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010979,1970,248,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005036,1795,245,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007585,2492,538,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012681,2165,637,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010832,2005,664,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008889,2065,796,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000454,2541,471,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014211,2105,986,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-002018,2721,507,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003377,2165,554,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008183,2493,401,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008251,2600,261,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010343,1750,553,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007924,1941,315,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011648,2189,288,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-003677,2213,592,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013980,2499,300,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001192,2404,437,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013723,2486,424,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009339,2268,344,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012201,1933,601,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-001320,425,424,unclosed_code_fence,no_code_fence_used_raw_text,
qwen2.5-coder:32b,no_review,crn-003134,2135,866,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005991,1878,225,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014418,2332,913,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-000939,2169,268,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009893,2160,667,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-005921,1719,286,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009342,2304,272,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007476,1797,649,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010572,2145,257,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-014824,2533,296,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002666,2176,357,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007370,2615,500,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012827,2339,650,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004825,1958,386,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-002962,2122,313,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013701,2424,492,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004853,1654,188,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009610,1960,374,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004800,2103,373,near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013500,2172,612,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013505,2510,283,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-012417,2206,416,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-013760,2490,655,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011969,2268,747,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-007240,2524,588,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-010629,2560,497,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-004447,2875,465,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-006736,1961,952,unclosed_code_fence;near_num_predict_char_risk,extracted_from_code_fence,
qwen2.5-coder:32b,no_review,crn-008592,2000,297,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-008622,1948,317,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-009398,1661,298,unclosed_code_fence,multiple_code_fences_used_longest,
qwen2.5-coder:32b,no_review,crn-011847,2715,441,unclosed_code_fence;near_num_predict_char_risk,multiple_code_fences_used_longest,
